Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-29,82.87000274658203,84.55000305175781,82.55000305175781,84.18000030517578,54995900,0.0,0.0
2022-12-30,83.12000274658203,84.05000305175781,82.47000122070312,84.0,62401200,0.0,0.0
2023-01-03,85.45999908447266,86.95999908447266,84.20999908447266,85.81999969482422,76706000,0.0,0.0
2023-01-04,86.55000305175781,86.9800033569336,83.36000061035156,85.13999938964844,68885100,0.0,0.0
2023-01-05,85.33000183105469,85.41999816894531,83.06999969482422,83.12000274658203,67930800,0.0,0.0
2023-01-06,83.02999877929688,86.4000015258789,81.43000030517578,86.08000183105469,83303400,0.0,0.0
2023-01-09,87.45999908447266,89.4800033569336,87.08000183105469,87.36000061035156,65266100,0.0,0.0
2023-01-10,87.56999969482422,90.19000244140624,87.29000091552734,89.87000274658203,67756600,0.0,0.0
2023-01-11,90.93000030517578,95.26000213623048,90.93000030517578,95.08999633789062,103126200,0.0,0.0
2023-01-12,96.93000030517578,97.19000244140624,93.5,95.2699966430664,85254800,0.0,0.0
2023-01-13,94.18000030517578,98.37000274658205,94.12000274658205,98.12000274658205,85549400,0.0,0.0
2023-01-17,98.68000030517578,98.88999938964844,95.7300033569336,96.0500030517578,72755000,0.0,0.0
2023-01-18,97.25,99.31999969482422,95.37999725341795,95.45999908447266,79570400,0.0,0.0
2023-01-19,94.73999786376952,95.44000244140624,92.86000061035156,93.68000030517578,69002700,0.0,0.0
2023-01-20,93.86000061035156,97.3499984741211,93.1999969482422,97.25,67481500,0.0,0.0
2023-01-23,97.55999755859376,97.77999877929688,95.86000061035156,97.5199966430664,76501100,0.0,0.0
2023-01-24,96.93000030517578,98.08999633789062,96.0,96.31999969482422,66929500,0.0,0.0
2023-01-25,92.55999755859376,97.23999786376952,91.5199966430664,97.18000030517578,94261600,0.0,0.0
2023-01-26,98.23999786376952,99.48999786376952,96.91999816894533,99.22000122070312,68523600,0.0,0.0
2023-01-27,99.52999877929688,103.48999786376952,99.52999877929688,102.23999786376952,87775600,0.0,0.0
2023-01-30,101.08999633789062,101.73999786376952,99.01000213623048,100.5500030517578,70691900,0.0,0.0
2023-01-31,101.16000366210938,103.3499984741211,101.13999938964844,103.12999725341795,66527300,0.0,0.0
2023-02-01,102.52999877929688,106.23999786376952,101.23999786376952,105.1500015258789,80450100,0.0,0.0
2023-02-02,110.25,114.0,108.87999725341795,112.91000366210938,158154200,0.0,0.0
2023-02-03,105.26000213623048,108.77999877929688,102.5199966430664,103.38999938964844,144374800,0.0,0.0
2023-02-06,102.93000030517578,103.9499969482422,100.6500015258789,102.18000030517578,81945200,0.0,0.0
2023-02-07,101.16999816894533,102.41000366210938,98.08000183105467,102.11000061035156,119501300,0.0,0.0
2023-02-08,102.04000091552734,102.66999816894533,98.77999877929688,100.0500030517578,75878300,0.0,0.0
2023-02-09,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376952,64622500,0.0,0.0
2023-02-10,97.55999755859376,98.81999969482422,96.2300033569336,97.61000061035156,52740100,0.0,0.0
2023-02-13,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,52841500,0.0,0.0
2023-02-14,98.41000366210938,100.91999816894533,97.5199966430664,99.6999969482422,56202900,0.0,0.0
2023-02-15,99.08999633789062,101.16999816894533,98.4499969482422,101.16000366210938,47957600,0.0,0.0
2023-02-16,99.20999908447266,100.62999725341795,98.0999984741211,98.1500015258789,56339200,0.0,0.0
2023-02-17,97.8000030517578,97.94000244140624,95.6500015258789,97.1999969482422,60029400,0.0,0.0
2023-02-21,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105467,56580400,0.0,0.0
2023-02-22,95.0999984741211,97.01000213623048,94.8000030517578,95.79000091552734,59534100,0.0,0.0
2023-02-23,96.12000274658205,96.43000030517578,93.66999816894533,95.81999969482422,48467000,0.0,0.0
2023-02-24,93.52999877929688,94.13999938964844,92.31999969482422,93.5,57053800,0.0,0.0
2023-02-27,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623048,47470300,0.0,0.0
2023-02-28,93.13999938964844,94.69000244140624,92.91999816894533,94.2300033569336,43959300,0.0,0.0
2023-03-01,93.87000274658205,94.68000030517578,91.58999633789062,92.16999816894533,52299500,0.0,0.0
2023-03-02,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341795,55509400,0.0,0.0
2023-03-03,92.73999786376952,94.94000244140624,92.66000366210938,94.9000015258789,55759600,0.0,0.0
2023-03-06,95.19000244140624,96.5500030517578,93.73999786376952,93.75,52112400,0.0,0.0
2023-03-07,94.05999755859376,95.08999633789062,92.77999877929688,93.5500030517578,49100700,0.0,0.0
2023-03-08,93.5999984741211,94.16999816894533,92.18000030517578,93.91999816894533,44899100,0.0,0.0
2023-03-09,93.68000030517578,96.20999908447266,92.18000030517578,92.25,56218700,0.0,0.0
2023-03-10,92.66999816894533,93.56999969482422,90.25,90.7300033569336,69827500,0.0,0.0
